Formula,Num_Variables
x_1*x_2/(4*x_3*x_4),4
x_1*sqrt(x_2**-1+x_3**4+x_4**-4),4
2*x_1*x_2/(x_3/(2*x_4)),4
x_1/(0+x_1/(x_2*x_3**2)*(-5-cos(x_4))),4
x_1*x_2/(2*x_3*x_4),4
1*x_1*x_2/(x_3*x_4),4
exp(-((x_1-x_2)/x_3)**5/5)/(sqrt(4*x_4)*x_3),4
x_1*x_2*x_3/x_4,4
0*x_1*x_2/(x_3*x_4),4
-4*x_1*x_2/(x_3/(0*x_4)),4
x_1*(sin(x_2/0)*sin(x_3*x_4/-5)/(x_2/2*sin(x_4/1)))**2,4
x_1*x_2*x_3*sin(x_4),4
sqrt(x_1**0+x_2**1--5*x_1*x_2*cos(x_3-x_4)),4
-4/(x_1-1)*x_2*x_3/x_4,4
x_1*x_2/(2*x_3*x_4),4
sqrt(x_1**-5/x_2**2-x_3**2/x_4**5),4
x_1*x_2*x_3/x_4,4
2/5*x_1**0/(1*x_2*x_3*x_4),4
sqrt(x_1**4/x_2**1-x_3**-3/x_4**-1),4
5/-1*x_1*(x_2**2+x_3**-4)*4/-5*x_4**-1,4
(x_1-x_2*x_3)/sqrt(-5-x_2**-2/x_4**-3),4
x_1*x_2*x_3/(3*x_4),4
sqrt((x_1-x_2)**-3+(x_3-x_4)**-1),4
x_1*sqrt(x_2**5+x_3**-2+x_4**5),4
x_1*x_2/(-1-(x_1*x_2/-3))*x_3*x_4,4
sqrt(x_1**3+x_2**3--2*x_1*x_2*cos(x_3-x_4)),4
3/1*x_1**-3/(-3*x_2*x_3*x_4),4
x_1*x_2/(1*x_3*x_4*x_2**-4),4
x_1/(5+x_1/(x_2*x_3**-3)*(0-cos(x_4))),4
x_1*x_2/(0-(x_1*x_2/1))*x_3*x_4,4
x_1*x_2*x_3*sin(x_4),4
(x_1-x_2*x_3)/sqrt(-2-x_2**0/x_4**-2),4
sqrt((x_1-x_2)**4+(x_3-x_4)**-4),4
sin(x_1*x_2/(x_3/(3*x_4)))**0,4
x_1*(sin(x_2/1)*sin(x_3*x_4/4)/(x_2/5*sin(x_4/-1)))**-2,4
3*x_1*x_2/(x_3/(5*x_4)),4
-4*x_1*x_2/(x_3*x_4),4
x_1*(sin(x_2/0)*sin(x_3*x_4/2)/(x_2/3*sin(x_4/-4)))**-3,4
x_1*x_2/(-5*x_3*x_4*x_2**-4),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
sqrt((x_1-x_2)**4+(x_3-x_4)**4),4
(x_1/(-2*x_2))**2/(-2*x_3*x_4**-1),4
sqrt((x_1-x_2)**-1+(x_3-x_4)**2),4
-1/-3*x_1*(x_2**1+x_3**-1)*1/-3*x_4**-4,4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**2),4
x_1*x_2/(-3*x_3*x_4*x_2**5),4
-5*x_1*x_2/(x_3/(0*x_4)),4
(x_1-x_2*x_3/x_4**2)/sqrt(3-x_2**0/x_4**0),4
x_1*x_2/(4*x_3*x_4),4
-3*x_1*x_2/(x_3/(-5*x_4)),4
x_1/(3*x_2*x_3*x_4),4
5/-3*x_1*(x_2**3+x_3**0)*1/-1*x_4**4,4
x_1*x_2*x_3*sin(x_4),4
exp(-((x_1-x_2)/x_3)**-4/3)/(sqrt(-4*x_4)*x_3),4
(x_1-x_2*x_3)/sqrt(0-x_2**4/x_4**2),4
sqrt((x_1-x_2)**1+(x_3-x_4)**4),4
0/5*x_1**-4/(1*x_2*x_3*x_4),4
sqrt(x_1**-1+x_2**0-3*x_1*x_2*cos(x_3-x_4)),4
-1/4*x_1**4/(-5*x_2*x_3*x_4),4
sqrt(x_1**0+x_2**-1--4*x_1*x_2*cos(x_3-x_4)),4
x_1*x_2*x_3*sin(x_4),4
x_1*(sin(x_2/1)*sin(x_3*x_4/-4)/(x_2/0*sin(x_4/-5)))**2,4
exp(-((x_1-x_2)/x_3)**5/2)/(sqrt(5*x_4)*x_3),4
x_1*sqrt(x_2**-5+x_3**-3+x_4**5),4
1/(x_1-5)*x_2*x_3/x_4,4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
x_1*x_2/(-5-(x_1*x_2/-1))*x_3*x_4,4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**1),4
x_1/(4+x_1/(x_2*x_3**-3)*(-5-cos(x_4))),4
sqrt(x_1**-3/x_2**5-x_3**1/x_4**-2),4
x_1*x_2*x_3/x_4,4
x_1*x_2*x_3/x_4,4
x_1/(2*x_2*x_3*x_4),4
sqrt(-1-x_1**0/x_2**-3)*x_3/(0+x_1/x_2*cos(x_4)),4
2*x_1*x_2/(x_3/(1*x_4)),4
x_1/(1+x_1/(x_2*x_3**0)*(-5-cos(x_4))),4
x_1*x_2/(-2*x_3*x_4),4
x_1*(sin(x_2/2)*sin(x_3*x_4/2)/(x_2/-4*sin(x_4/0)))**1,4
x_1*x_2/(-5*x_3*x_4*x_2**1),4
sqrt((x_1-x_2)**0+(x_3-x_4)**-5),4
x_1*x_2*x_3/(-2*x_4),4
(x_1/(0*x_2))**1/(4*x_3*x_4**-5),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
3/-1*x_1*(x_2**-3+x_3**2)*-4/-3*x_4**4,4
0/-2*x_1**1/(-2*x_2*x_3*x_4),4
(x_1-x_2*x_3)/sqrt(-2-x_2**-5/x_4**4),4
(x_1/(-3*x_2))**5/(5*x_3*x_4**-4),4
x_1*x_2/(-3*x_3*x_4),4
x_1*x_2*x_3/(-4*x_4),4
(x_1-x_2*x_3)/sqrt(2-x_2**4/x_4**1),4
exp(-((x_1-x_2)/x_3)**4/-2)/(sqrt(5*x_4)*x_3),4
x_1*x_2/(-3*x_3*x_4),4
exp(-((x_1-x_2)/x_3)**5/-5)/(sqrt(-4*x_4)*x_3),4
x_1*(-1-x_2**-2)/(-4+x_2*cos(x_3-x_4)),4
x_1*(3-x_2**4)/(-2+x_2*cos(x_3-x_4)),4
sqrt(x_1**2/x_2**-5-x_3**-4/x_4**3),4
x_1*sqrt(x_2**-2+x_3**-2+x_4**0),4
1/(x_1-4)*x_2*x_3/x_4,4
x_1*x_2*x_3*sin(x_4),4
sqrt(-5-x_1**-4/x_2**-3)*x_3/(-3+x_1/x_2*cos(x_4)),4
x_1*sqrt(x_2**0+x_3**4+x_4**1),4
3/4*x_1**-2/(-4*x_2*x_3*x_4),4
exp(-((x_1-x_2)/x_3)**4/-5)/(sqrt(-3*x_4)*x_3),4
x_1*x_2/(3*x_3*x_4),4
x_1*x_2/(-5*x_3*x_4),4
(x_1-x_2*x_3/x_4**4)/sqrt(3-x_2**-3/x_4**3),4
x_1*x_2/(-2*x_3*x_4),4
exp(-((x_1-x_2)/x_3)**5/-5)/(sqrt(-5*x_4)*x_3),4
x_1*x_2/(0*x_3*x_4),4
x_1/(5*x_2*x_3*x_4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-5),4
-3/-1*x_1*(x_2**-1+x_3**-1+x_4**4),4
sqrt((x_1-x_2)**-1+(x_3-x_4)**-3),4
x_1*x_2/(3*x_3*x_4*x_2**2),4
(x_1-x_2*x_3)/sqrt(-2-x_2**-1/x_4**-1),4
x_1*x_2*x_3/(-4*x_4),4
sqrt(x_1**-1/x_2**3-x_3**-3/x_4**0),4
x_1*x_2/(-1*x_3*x_4),4
x_1*sqrt(x_2**-1+x_3**1+x_4**-1),4
-2/0*x_1*(x_2**-2+x_3**3)*4/4*x_4**2,4
x_1*(sin(x_2/1)*sin(x_3*x_4/5)/(x_2/-3*sin(x_4/-3)))**1,4
x_1*x_2*x_3/(1*x_4),4
x_1*sqrt(x_2**2+x_3**-4+x_4**3),4
x_1*x_2/(-2*x_3*x_4*x_2**3),4
x_1*x_2/(-5*x_3*x_4),4
x_1*x_2*x_3/x_4,4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
1*x_1*x_2/(x_3/(5*x_4)),4
x_1*x_2*x_3*sin(x_4),4
x_1*x_2/(-5-(x_1*x_2/5))*x_3*x_4,4
sqrt(x_1**-3/x_2**-1-x_3**-4/x_4**-2),4
(x_1-x_2*x_3)/sqrt(-2-x_2**0/x_4**2),4
x_1*x_2/(1-(x_1*x_2/4))*x_3*x_4,4
x_1/(-3+x_1/(x_2*x_3**3)*(-1-cos(x_4))),4
sqrt(x_1**4+x_2**1--3*x_1*x_2*cos(x_3-x_4)),4
x_1*x_2/(2*x_3*x_4*x_2**3),4
x_1/(-3*x_2*x_3*x_4),4
sin(x_1*x_2/(x_3/(3*x_4)))**-4,4
sin(x_1*x_2/(x_3/(4*x_4)))**-2,4
x_1/(5*x_2*x_3*x_4),4
x_1*(-3-x_2**1)/(1+x_2*cos(x_3-x_4)),4
sin(x_1*x_2/(x_3/(-3*x_4)))**3,4
5/(x_1--1)*x_2*x_3/x_4,4
sqrt((x_1-x_2)**1+(x_3-x_4)**-4),4
x_1*x_2*x_3*sin(x_4),4
sqrt(x_1**1/x_2**5-x_3**-4/x_4**-1),4
0/(x_1--1)*x_2*x_3/x_4,4
1*x_1*x_2/(x_3/(1*x_4)),4
sqrt((x_1-x_2)**-3+(x_3-x_4)**2),4
3/0*x_1*(x_2**-5+x_3**5)*-5/-3*x_4**-3,4
x_1*sqrt(x_2**-1+x_3**4+x_4**-5),4
sin(x_1*x_2/(x_3/(2*x_4)))**1,4
x_1*x_2/(-2*x_3*x_4),4
(x_1/(5*x_2))**-1/(1*x_3*x_4**3),4
-4/-4*x_1*(x_2**-3+x_3**-3)*5/-2*x_4**-2,4
-2/(x_1--2)*x_2*x_3/x_4,4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
5/(x_1-4)*x_2*x_3/x_4,4
3*x_1*x_2/(x_3*x_4),4
2/(x_1-3)*x_2*x_3/x_4,4
4*x_1*x_2/(x_3*x_4),4
x_1*x_2/(-1*x_3*x_4*x_2**1),4
-4*x_1*x_2/(x_3/(4*x_4)),4
exp(-((x_1-x_2)/x_3)**3/-4)/(sqrt(0*x_4)*x_3),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
1*x_1*x_2/(x_3*x_4),4
-2/-2*x_1**1/(-2*x_2*x_3*x_4),4
exp(-((x_1-x_2)/x_3)**-2/-5)/(sqrt(4*x_4)*x_3),4
x_1/(-1+x_1/(x_2*x_3**2)*(-5-cos(x_4))),4
x_1*x_2*x_3/x_4,4
(x_1/(-5*x_2))**1/(2*x_3*x_4**-4),4
sin(x_1*x_2/(x_3/(1*x_4)))**-5,4
3/-1*x_1*(x_2**-5+x_3**1+x_4**1),4
x_1/(-1+x_1/(x_2*x_3**4)*(1-cos(x_4))),4
1/-4*x_1*(x_2**2+x_3**1+x_4**-3),4
(x_1-x_2*x_3/x_4**-1)/sqrt(3-x_2**-4/x_4**0),4
sqrt(x_1**2/x_2**1-x_3**-4/x_4**-3),4
exp(-((x_1-x_2)/x_3)**5/4)/(sqrt(-4*x_4)*x_3),4
(x_1-x_2*x_3/x_4**-4)/sqrt(-4-x_2**-2/x_4**2),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**2),4
x_1*x_2*x_3*sin(x_4),4
(x_1/(4*x_2))**-2/(0*x_3*x_4**-1),4
sin(x_1*x_2/(x_3/(-5*x_4)))**3,4
x_1*x_2/(-5*x_3*x_4),4
exp(-((x_1-x_2)/x_3)**3/2)/(sqrt(5*x_4)*x_3),4
exp(-((x_1-x_2)/x_3)**2/2)/(sqrt(2*x_4)*x_3),4
1*x_1*x_2/(x_3*x_4),4
sin(x_1*x_2/(x_3/(-3*x_4)))**5,4
x_1*x_2*x_3/x_4,4
x_1*x_2*x_3*sin(x_4),4
x_1*(sin(x_2/-1)*sin(x_3*x_4/4)/(x_2/2*sin(x_4/0)))**-1,4
(x_1-x_2*x_3)/sqrt(-4-x_2**1/x_4**-3),4
0/-3*x_1*(x_2**1+x_3**-1+x_4**3),4
-1/-4*x_1**-2/(-2*x_2*x_3*x_4),4
-3/4*x_1*(x_2**5+x_3**3)*2/5*x_4**3,4
sqrt(-3-x_1**2/x_2**-3)*x_3/(-4+x_1/x_2*cos(x_4)),4
x_1*x_2*x_3/(-2*x_4),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
-3/1*x_1**-1/(2*x_2*x_3*x_4),4
-3/0*x_1*(x_2**3+x_3**1)*4/4*x_4**-3,4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-5),4
exp(-((x_1-x_2)/x_3)**-4/-2)/(sqrt(-4*x_4)*x_3),4
sin(x_1*x_2/(x_3/(-5*x_4)))**2,4
x_1*x_2*x_3/x_4,4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
x_1*(1-x_2**2)/(1+x_2*cos(x_3-x_4)),4
sqrt(-2-x_1**-1/x_2**-4)*x_3/(0+x_1/x_2*cos(x_4)),4
x_1/(1*x_2*x_3*x_4),4
0/3*x_1*(x_2**0+x_3**4)*3/0*x_4**0,4
4*x_1*x_2/(x_3/(4*x_4)),4
-2/-3*x_1**-3/(1*x_2*x_3*x_4),4
(x_1/(-2*x_2))**-4/(5*x_3*x_4**-4),4
x_1/(3+x_1/(x_2*x_3**-2)*(4-cos(x_4))),4
-2/-1*x_1*(x_2**-4+x_3**-5)*5/-4*x_4**-1,4
x_1*(0-x_2**0)/(3+x_2*cos(x_3-x_4)),4
x_1*(4-x_2**-5)/(-2+x_2*cos(x_3-x_4)),4
x_1*(sin(x_2/-4)*sin(x_3*x_4/3)/(x_2/3*sin(x_4/4)))**2,4
3*x_1*x_2/(x_3/(-4*x_4)),4
x_1*x_2/(-4*x_3*x_4),4
3*x_1*x_2/(x_3/(2*x_4)),4
x_1*x_2/(-3-(x_1*x_2/-4))*x_3*x_4,4
5/-4*x_1**-5/(-2*x_2*x_3*x_4),4
sqrt(x_1**-2/x_2**3-x_3**-1/x_4**1),4
sqrt((x_1-x_2)**1+(x_3-x_4)**2),4
(x_1/(-3*x_2))**5/(-4*x_3*x_4**4),4
x_1*x_2*x_3/(3*x_4),4
sqrt(x_1**2/x_2**5-x_3**3/x_4**3),4
1/(x_1-0)*x_2*x_3/x_4,4
x_1/(-2*x_2*x_3*x_4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-2),4
sqrt(x_1**0/x_2**-3-x_3**-2/x_4**-4),4
sin(x_1*x_2/(x_3/(0*x_4)))**4,4
(x_1-x_2*x_3/x_4**3)/sqrt(5-x_2**-5/x_4**0),4
sqrt(x_1**2+x_2**3--1*x_1*x_2*cos(x_3-x_4)),4
x_1*x_2/(0-(x_1*x_2/-4))*x_3*x_4,4
x_1*(sin(x_2/3)*sin(x_3*x_4/2)/(x_2/-3*sin(x_4/-5)))**4,4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
x_1/(4+x_1/(x_2*x_3**1)*(-2-cos(x_4))),4
x_1*x_2*x_3/x_4,4
x_1*x_2/(-4*x_3*x_4),4
x_1*x_2*x_3/(-5*x_4),4
x_1/(2+x_1/(x_2*x_3**4)*(-3-cos(x_4))),4
sin(x_1*x_2/(x_3/(-4*x_4)))**1,4
x_1/(1*x_2*x_3*x_4),4
x_1*(sin(x_2/-3)*sin(x_3*x_4/-4)/(x_2/-2*sin(x_4/2)))**2,4
-4/-2*x_1**5/(0*x_2*x_3*x_4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**4),4
x_1*x_2*x_3/(-5*x_4),4
sqrt((x_1-x_2)**4+(x_3-x_4)**3),4
x_1*x_2/(0*x_3*x_4*x_2**-2),4
sin(x_1*x_2/(x_3/(-5*x_4)))**-5,4
x_1*x_2/(3*x_3*x_4),4
x_1*x_2*x_3/(-1*x_4),4
-1/-4*x_1**2/(5*x_2*x_3*x_4),4
x_1/(4+x_1/(x_2*x_3**-5)*(-1-cos(x_4))),4
x_1*sqrt(x_2**-2+x_3**2+x_4**0),4
x_1*(-2-x_2**3)/(-1+x_2*cos(x_3-x_4)),4
(x_1/(0*x_2))**-3/(-3*x_3*x_4**-1),4
x_1*x_2/(5*x_3*x_4*x_2**0),4
1*x_1*x_2/(x_3*x_4),4
x_1*sqrt(x_2**-2+x_3**-5+x_4**4),4
(x_1/(-2*x_2))**1/(1*x_3*x_4**-2),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
1/-5*x_1*(x_2**-1+x_3**5+x_4**-2),4
(x_1-x_2*x_3)/sqrt(2-x_2**-2/x_4**-3),4
x_1*x_2/(4*x_3*x_4),4
x_1*x_2/(0*x_3*x_4),4
-1/-2*x_1*(x_2**2+x_3**0+x_4**-4),4
x_1*sqrt(x_2**-1+x_3**1+x_4**2),4
x_1/(1*x_2*x_3*x_4),4
x_1*x_2/(0*x_3*x_4),4
x_1*x_2*x_3*sin(x_4),4
sqrt(x_1**-3+x_2**5-3*x_1*x_2*cos(x_3-x_4)),4
sqrt(4-x_1**3/x_2**5)*x_3/(1+x_1/x_2*cos(x_4)),4
2/4*x_1**4/(2*x_2*x_3*x_4),4
-1/-3*x_1*(x_2**-4+x_3**-1+x_4**2),4
2*x_1*x_2/(x_3/(4*x_4)),4
(x_1-x_2*x_3/x_4**0)/sqrt(0-x_2**0/x_4**-1),4
x_1*x_2/(-5*x_3*x_4*x_2**0),4
x_1*x_2*x_3/(-2*x_4),4
x_1*x_2/(4*x_3*x_4),4
4/-4*x_1*(x_2**-5+x_3**0)*-5/-2*x_4**5,4
x_1*x_2/(2*x_3*x_4),4
-5*x_1*x_2/(x_3*x_4),4
sqrt(x_1**-1+x_2**5-5*x_1*x_2*cos(x_3-x_4)),4
x_1*x_2/(4*x_3*x_4*x_2**-1),4
x_1*x_2*x_3*sin(x_4),4
-1/0*x_1**5/(1*x_2*x_3*x_4),4
sqrt((x_1-x_2)**3+(x_3-x_4)**-4),4
-4/-1*x_1*(x_2**4+x_3**3+x_4**4),4
sqrt(3-x_1**1/x_2**-3)*x_3/(4+x_1/x_2*cos(x_4)),4
x_1*x_2/(-2-(x_1*x_2/-3))*x_3*x_4,4
4/-4*x_1*(x_2**1+x_3**-3+x_4**-5),4
x_1*(sin(x_2/-5)*sin(x_3*x_4/4)/(x_2/-3*sin(x_4/5)))**-5,4
x_1*(sin(x_2/-3)*sin(x_3*x_4/3)/(x_2/-2*sin(x_4/-2)))**0,4
x_1*(sin(x_2/2)*sin(x_3*x_4/1)/(x_2/-2*sin(x_4/4)))**1,4
x_1*x_2/(-4-(x_1*x_2/5))*x_3*x_4,4
(x_1/(0*x_2))**0/(-1*x_3*x_4**-4),4
x_1*x_2*x_3/x_4,4
1/4*x_1*(x_2**0+x_3**0)*0/-3*x_4**0,4
x_1*x_2*x_3/x_4,4
sqrt(x_1**5/x_2**5-x_3**-4/x_4**0),4
-4/-2*x_1*(x_2**-2+x_3**-5)*3/2*x_4**5,4
x_1*x_2*x_3/(-5*x_4),4
x_1*sqrt(x_2**4+x_3**2+x_4**5),4
0/-1*x_1*(x_2**-4+x_3**3+x_4**4),4
(x_1-x_2*x_3)/sqrt(1-x_2**-5/x_4**-5),4
x_1/(5*x_2*x_3*x_4),4
x_1*x_2*x_3/x_4,4
-3/5*x_1**4/(-5*x_2*x_3*x_4),4
sqrt(2-x_1**-3/x_2**3)*x_3/(3+x_1/x_2*cos(x_4)),4
sqrt(-3-x_1**5/x_2**4)*x_3/(0+x_1/x_2*cos(x_4)),4
(x_1-x_2*x_3/x_4**-3)/sqrt(-1-x_2**5/x_4**3),4
x_1/(2*x_2*x_3*x_4),4
sqrt(-3-x_1**-1/x_2**0)*x_3/(-1+x_1/x_2*cos(x_4)),4
x_1*sqrt(x_2**-2+x_3**-5+x_4**1),4
(x_1-x_2*x_3/x_4**3)/sqrt(0-x_2**5/x_4**2),4
-3/4*x_1*(x_2**1+x_3**-1+x_4**5),4
-2/-1*x_1*(x_2**-5+x_3**3+x_4**4),4
x_1*(2-x_2**-1)/(-1+x_2*cos(x_3-x_4)),4
x_1*(0-x_2**-4)/(-2+x_2*cos(x_3-x_4)),4
x_1*sqrt(x_2**3+x_3**-5+x_4**-5),4
x_1*x_2/(4*x_3*x_4),4
(x_1-x_2*x_3)/sqrt(0-x_2**3/x_4**-3),4
x_1*x_2*x_3*sin(x_4),4
sqrt(x_1**3/x_2**5-x_3**-3/x_4**-3),4
3/-2*x_1*(x_2**4+x_3**-4)*5/4*x_4**2,4
-1/1*x_1*(x_2**3+x_3**0+x_4**5),4
0/1*x_1**-1/(5*x_2*x_3*x_4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**4),4
-3*x_1*x_2/(x_3/(3*x_4)),4
3/(x_1--5)*x_2*x_3/x_4,4
(x_1/(-1*x_2))**1/(4*x_3*x_4**5),4
exp(-((x_1-x_2)/x_3)**3/2)/(sqrt(4*x_4)*x_3),4
x_1*x_2*x_3*sin(x_4),4
x_1*(-2-x_2**4)/(5+x_2*cos(x_3-x_4)),4
5/-4*x_1*(x_2**-5+x_3**4+x_4**-4),4
5*x_1*x_2/(x_3*x_4),4
sin(x_1*x_2/(x_3/(4*x_4)))**-3,4
(x_1-x_2*x_3)/sqrt(3-x_2**3/x_4**3),4
x_1*x_2*x_3*sin(x_4),4
x_1*sqrt(x_2**1+x_3**-1+x_4**5),4
x_1*x_2/(1*x_3*x_4*x_2**-2),4
x_1/(2+x_1/(x_2*x_3**-5)*(-2-cos(x_4))),4
(x_1/(2*x_2))**-1/(-1*x_3*x_4**-4),4
(x_1-x_2*x_3/x_4**-3)/sqrt(-4-x_2**5/x_4**5),4
x_1*x_2/(4*x_3*x_4),4
x_1*sqrt(x_2**-5+x_3**5+x_4**1),4
x_1*sqrt(x_2**4+x_3**-1+x_4**2),4
(x_1-x_2*x_3)/sqrt(-4-x_2**-3/x_4**1),4
x_1*x_2/(5*x_3*x_4),4
x_1*x_2/(3*x_3*x_4),4
x_1*x_2/(3*x_3*x_4),4
x_1*(sin(x_2/5)*sin(x_3*x_4/1)/(x_2/-2*sin(x_4/4)))**5,4
x_1*x_2/(-5*x_3*x_4),4
4/(x_1--1)*x_2*x_3/x_4,4
x_1*(sin(x_2/-5)*sin(x_3*x_4/-5)/(x_2/0*sin(x_4/0)))**3,4
x_1*x_2/(5*x_3*x_4*x_2**0),4
x_1/(4*x_2*x_3*x_4),4
x_1*x_2/(-2-(x_1*x_2/-5))*x_3*x_4,4
-1*x_1*x_2/(x_3/(0*x_4)),4
(x_1-x_2*x_3)/sqrt(-2-x_2**-1/x_4**1),4
x_1*x_2/(-4*x_3*x_4),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
x_1*sqrt(x_2**4+x_3**4+x_4**3),4
5*x_1*x_2/(x_3/(0*x_4)),4
x_1*x_2/(-3*x_3*x_4*x_2**1),4
-4*x_1*x_2/(x_3*x_4),4
x_1*(sin(x_2/0)*sin(x_3*x_4/-2)/(x_2/-3*sin(x_4/0)))**-3,4
5/0*x_1*(x_2**5+x_3**3)*4/5*x_4**5,4
x_1*sqrt(x_2**-3+x_3**5+x_4**-5),4
x_1*x_2*x_3/(1*x_4),4
(x_1-x_2*x_3)/sqrt(-4-x_2**0/x_4**-4),4
x_1*sqrt(x_2**-5+x_3**2+x_4**5),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
(x_1/(-5*x_2))**0/(0*x_3*x_4**-3),4
x_1*x_2/(1*x_3*x_4),4
3*x_1*x_2/(x_3/(5*x_4)),4
x_1/(1*x_2*x_3*x_4),4
x_1*x_2*x_3/x_4,4
2/5*x_1*(x_2**5+x_3**-4+x_4**-1),4
-4/-1*x_1*(x_2**-3+x_3**4)*1/1*x_4**3,4
x_1*(-3-x_2**2)/(-3+x_2*cos(x_3-x_4)),4
sin(x_1*x_2/(x_3/(-2*x_4)))**4,4
x_1*x_2*x_3/x_4,4
x_1/(4*x_2*x_3*x_4),4
3/(x_1-2)*x_2*x_3/x_4,4
x_1*x_2/(2-(x_1*x_2/1))*x_3*x_4,4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-5),4
x_1*(sin(x_2/-2)*sin(x_3*x_4/4)/(x_2/-2*sin(x_4/4)))**3,4
x_1*sqrt(x_2**5+x_3**1+x_4**4),4
-3/1*x_1*(x_2**-2+x_3**-1)*-1/-5*x_4**1,4
3*x_1*x_2/(x_3/(1*x_4)),4
(x_1-x_2*x_3)/sqrt(3-x_2**-5/x_4**-2),4
sin(x_1*x_2/(x_3/(-5*x_4)))**3,4
(x_1-x_2*x_3/x_4**2)/sqrt(1-x_2**-3/x_4**4),4
exp(-((x_1-x_2)/x_3)**2/-2)/(sqrt(-1*x_4)*x_3),4
x_1*x_2/(0*x_3*x_4),4
x_1*(4-x_2**-5)/(-1+x_2*cos(x_3-x_4)),4
-4*x_1*x_2/(x_3*x_4),4
x_1*(-5-x_2**-1)/(2+x_2*cos(x_3-x_4)),4
x_1*x_2*x_3*sin(x_4),4
exp(-((x_1-x_2)/x_3)**2/-5)/(sqrt(1*x_4)*x_3),4
-4*x_1*x_2/(x_3*x_4),4
sqrt((x_1-x_2)**0+(x_3-x_4)**-3),4
x_1/(2+x_1/(x_2*x_3**-1)*(1-cos(x_4))),4
exp(-((x_1-x_2)/x_3)**3/4)/(sqrt(5*x_4)*x_3),4
x_1*x_2*x_3/x_4,4
sqrt(-1-x_1**0/x_2**5)*x_3/(-2+x_1/x_2*cos(x_4)),4
x_1/(1+x_1/(x_2*x_3**3)*(-3-cos(x_4))),4
sin(x_1*x_2/(x_3/(-1*x_4)))**-1,4
-5/(x_1-0)*x_2*x_3/x_4,4
x_1*x_2*x_3*sin(x_4),4
x_1*(cos(x_2*x_3)+x_4*cos(x_2*x_3)**-4),4
(x_1*x_2+x_3*x_4)/(x_1+x_3),4
(x_1/(2*x_2))**-1/(-4*x_3*x_4**-3),4
2/(x_1--1)*x_2*x_3/x_4,4
x_1*(1-x_2**-5)/(1+x_2*cos(x_3-x_4)),4
sin(x_1*x_2/(x_3/(-4*x_4)))**-1,4
sin(x_1*x_2/(x_3/(1*x_4)))**-5,4
sin(x_1*x_2/(x_3/(2*x_4)))**-4,4
x_1*sqrt(x_2**3+x_3**1+x_4**-5),4
-2/3*x_1*(x_2**-3+x_3**-5+x_4**-3),4
x_1*sqrt(x_2**5+x_3**0+x_4**-2),4
0/5*x_1*(x_2**-5+x_3**5)*-2/0*x_4**4,4
sqrt(x_1**4+x_2**-1--4*x_1*x_2*cos(x_3-x_4)),4
sqrt(x_1**-2/x_2**-2-x_3**1/x_4**0),4
x_1*x_2*x_3/(-3*x_4),4
x_1*x_2*x_3*sin(x_4),4
sqrt(x_1**2/x_2**2-x_3**2/x_4**0),4
x_1*(sin(x_2/-2)*sin(x_3*x_4/2)/(x_2/3*sin(x_4/3)))**-5,4
x_1*x_2*x_3/(-1*x_4),4
exp(-((x_1-x_2)/x_3)**1/1)/(sqrt(-2*x_4)*x_3),4
sqrt(x_1**5+x_2**-2--2*x_1*x_2*cos(x_3-x_4)),4
x_1*x_2*x_3/x_4,4
x_1*x_2*x_3*sin(x_4),4
x_1/(-4*x_2*x_3*x_4),4
(x_1-x_2*x_3/x_4**-3)/sqrt(1-x_2**5/x_4**-2),4
x_1*x_2*x_3*sin(x_4),4
(x_1-x_2*x_3)/sqrt(0-x_2**-2/x_4**2),4
x_1*x_2*x_3/(0*x_4),4
x_1*(sin(x_2/1)*sin(x_3*x_4/-3)/(x_2/-3*sin(x_4/-4)))**-4,4
-5/-2*x_1*(x_2**-2+x_3**0)*1/2*x_4**-4,4
0/(x_1--3)*x_2*x_3/x_4,4
3/-5*x_1*(x_2**4+x_3**1)*-2/1*x_4**1,4
x_1*x_2/(-1*x_3*x_4*x_2**-1),4
